StationID,EventCode,SampleYear,EQ Latitude,EQ Longitude,TowType,TrawlPerformance,Effort,Effort_Units,Bottom DepthStart,Gear Depth,CommonName,ScientificName,LHSCode,TotalCatchNum,TotalCatchWt
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Chum Salmon,Oncorhynchus keta,J,11,350
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Sockeye Salmon,Oncorhynchus nerka,J,8,450
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Capelin,Mallotus villosus,U,279,1230
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Rainbow Smelt,Osmerus mordax dentex,U,2,110
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Saffron Cod,Eleginus gracilis,A0,6,6
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Saffron Cod,Eleginus gracilis,A1+,5,70
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,U,2,4
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,8
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Bering Wolffish,Anarhichas orientalis,U,1,6
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Arctic Sand Lance,Ammodytes hexapterus,U,39,300
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Pacific Herring,Clupea pallasi,U,10,1440
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,slender eelblenny,Lumpenus fabricii,U,1,4
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Whitecross jellyfish,Staurophora mertensii,U,,1356
20120801004,03,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Pollock,Gadus chalcogrammus,A1+,3,20
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Chrysaora melanaster,Chrysaora melanaster,U,32,44920
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Cyanea capillata,Cyanea capillata,U,2,20
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Chum Salmon,Oncorhynchus keta,IM,1,2770
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Capelin,Mallotus villosus,U,60,190
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Rainbow Smelt,Osmerus mordax dentex,U,10,270
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Arctic Cod,Boreogadus saida,A1+,10,90
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Saffron Cod,Eleginus gracilis,A0,1,2
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Pacific Herring,Clupea pallasi,U,19,1620
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,slender eelblenny,Lumpenus fabricii,U,1,14
20120801006,03,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Whitecross jellyfish,Staurophora mertensii,U,,130
20120801007,03,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Chrysaora melanaster,Chrysaora melanaster,U,22,35060
20120801007,03,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Aurelia sp.,Aurelia sp.,U,1,80
20120801007,03,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Rainbow Smelt,Osmerus mordax dentex,U,3,140
20120801007,03,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Arctic Cod,Boreogadus saida,A1+,19,190
20120801007,03,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Wattled Eelpout,Lycodes palearis,U,1,170
20120801007,03,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Arctic Sand Lance,Ammodytes hexapterus,U,18,120
20120801007,03,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Pacific Herring,Clupea pallasi,U,7805,909500
20120801009,03,2012,66.4836,-168.5331,Surface,Good,0.209,km2,52.3,,Chrysaora melanaster,Chrysaora melanaster,U,,111380
20120801012,03,2012,67.0019,-167.6156,Midwater,Good,0.0351,km2,35.8,,Chrysaora melanaster,Chrysaora melanaster,U,,166572
20120801012,03,2012,67.0019,-167.6156,Midwater,Good,0.0351,km2,35.8,,Pacific Herring,Clupea pallasi,U,21745,3833430
20120801013,03,2012,66.9767,-167.146,Surface,Good,0.214,km2,39,,Chrysaora melanaster,Chrysaora melanaster,U,196,214360
20120801013,03,2012,66.9767,-167.146,Surface,Good,0.214,km2,39,,Greenland Halibut,Reinhardtius hippoglossoides,U,1,1
20120801015,03,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Chrysaora melanaster,Chrysaora melanaster,U,,28200
20120801015,03,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Cyanea capillata,Cyanea capillata,U,66,1210
20120801015,03,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Chum Salmon,Oncorhynchus keta,IM,5,17920
20120801015,03,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Saffron Cod,Eleginus gracilis,A0,6,6
20120801015,03,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Longhead Dab,Limanda proboscidea,U,1,1
20120801015,03,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Whitecross jellyfish,Staurophora mertensii,U,,90
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Chrysaora melanaster,Chrysaora melanaster,U,32,19910
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Cyanea capillata,Cyanea capillata,U,45,1270
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Chum Salmon,Oncorhynchus keta,IM,2,8950
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Capelin,Mallotus villosus,U,4135,7774
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,1
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Alligatorfish,Aspidophoroides monopterygius,U,1,1
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Bering Wolffish,Anarhichas orientalis,U,9,82
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Pacific Herring,Clupea pallasi,U,41,3470
20120801017,03,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Whitecross jellyfish,Staurophora mertensii,U,,50
20120801018,03,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Chrysaora melanaster,Chrysaora melanaster,U,,13490
20120801018,03,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Cyanea capillata,Cyanea capillata,U,22,580
20120801018,03,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Chum Salmon,Oncorhynchus keta,IM,9,27230
20120801018,03,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Capelin,Mallotus villosus,U,230,10920
20120801018,03,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Saffron Cod,Eleginus gracilis,A0,14,14
20120801018,03,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,U,1,2
20120801018,03,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Bering Wolffish,Anarhichas orientalis,U,5,34
20120801018,03,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Whitecross jellyfish,Staurophora mertensii,U,,70
20120801020,03,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,Chrysaora melanaster,Chrysaora melanaster,U,115,164770
20120801020,03,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,Cyanea capillata,Cyanea capillata,U,2,230
20120801020,03,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,Capelin,Mallotus villosus,U,1,1
20120801020,03,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,Saffron Cod,Eleginus gracilis,A0,1,1
20120801020,03,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,slender eelblenny,Lumpenus fabricii,U,5,1
20120801021,03,2012,67.5006,-166.1112,Midwater,Good,0.1746,km2,41.6,,Chrysaora melanaster,Chrysaora melanaster,U,107,187740
20120801021,03,2012,67.5006,-166.1112,Midwater,Good,0.1746,km2,41.6,,Cyanea capillata,Cyanea capillata,U,14,650
20120801023,03,2012,67.5282,-167.2133,Surface,Good,0.222,km2,46.8,,Chrysaora melanaster,Chrysaora melanaster,U,22,44260
20120801023,03,2012,67.5282,-167.2133,Surface,Good,0.222,km2,46.8,,Cyanea capillata,Cyanea capillata,U,,150
20120801023,03,2012,67.5282,-167.2133,Surface,Good,0.222,km2,46.8,,Capelin,Mallotus villosus,U,1,1
20120801025,03,2012,67.5459,-168.4857,Surface,Good,0.2107,km2,48.9,,Ctenophoria unknown,Ctenophoria,U,1,4
20120801025,03,2012,67.5459,-168.4857,Surface,Good,0.2107,km2,48.9,,Capelin,Mallotus villosus,U,248,810
20120801025,03,2012,67.5459,-168.4857,Surface,Good,0.2107,km2,48.9,,Arctic Sand Lance,Ammodytes hexapterus,U,1,1
20120801025,03,2012,67.5459,-168.4857,Surface,Good,0.2107,km2,48.9,,slender eelblenny,Lumpenus fabricii,U,2,2
20120801028,03,2012,68.0379,-167.1934,Surface,Good,0.2285,km2,55.4,,Chrysaora melanaster,Chrysaora melanaster,U,109,189930
20120801028,03,2012,68.0379,-167.1934,Surface,Good,0.2285,km2,55.4,,Cyanea capillata,Cyanea capillata,U,5,140
20120801028,03,2012,68.0379,-167.1934,Surface,Good,0.2285,km2,55.4,,Thaliacea sp.,Thaliacea,U,1,2
20120801030,03,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Chrysaora melanaster,Chrysaora melanaster,U,20,61560
20120801030,03,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Cyanea capillata,Cyanea capillata,U,,300
20120801030,03,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Capelin,Mallotus villosus,U,50,430
20120801030,03,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Saffron Cod,Eleginus gracilis,A0,7,4
20120801030,03,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Shorthorn sculpin,Myoxocephalus scorpius,U,2,1
20120801030,03,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Bering Wolffish,Anarhichas orientalis,U,38,16
20120801030,03,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Longhead Dab,Limanda proboscidea,U,1,1
20120801030,03,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,slender eelblenny,Lumpenus fabricii,U,1,1
20120801031,03,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Chrysaora melanaster,Chrysaora melanaster,U,9,57280
20120801031,03,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Cyanea capillata,Cyanea capillata,U,44,1910
20120801031,03,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Capelin,Mallotus villosus,U,3,10
20120801031,03,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Saffron Cod,Eleginus gracilis,A0,16,20
20120801031,03,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Greenland Halibut,Reinhardtius hippoglossoides,U,1,1
20120801031,03,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Whitecross jellyfish,Staurophora mertensii,U,,70
20120801032,03,2012,68.5386,-168.5541,Surface,Good,0.233,km2,51.9,,Chrysaora melanaster,Chrysaora melanaster,U,7,18150
20120801033,03,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Chrysaora melanaster,Chrysaora melanaster,U,,33410
20120801033,03,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Cyanea capillata,Cyanea capillata,U,20,1910
20120801033,03,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Capelin,Mallotus villosus,U,6,6
20120801033,03,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Arctic Cod,Boreogadus saida,A0,53,38
20120801033,03,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Arctic Cod,Boreogadus saida,A1+,3,32
20120801033,03,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,1
20120801033,03,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,slender eelblenny,Lumpenus fabricii,U,1,1
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Chrysaora melanaster,Chrysaora melanaster,U,,96060
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Cyanea capillata,Cyanea capillata,U,26,1490
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Chum Salmon,Oncorhynchus keta,IM,1,3000
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Dolly Varden,Salvelinus malma,U,1,190
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Capelin,Mallotus villosus,U,781,3190
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Saffron Cod,Eleginus gracilis,A0,9,8
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Shorthorn sculpin,Myoxocephalus scorpius,U,2,8
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Arctic Sand Lance,Ammodytes hexapterus,U,3,2
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Pacific Herring,Clupea pallasi,U,2,190
20120801035,03,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Whitecross jellyfish,Staurophora mertensii,U,,20
20120801037,03,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Chrysaora melanaster,Chrysaora melanaster,U,,11270
20120801037,03,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Cyanea capillata,Cyanea capillata,U,30,1000
20120801037,03,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Pink Salmon,Oncorhynchus gorbuscha,J,17,150
20120801037,03,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Chum Salmon,Oncorhynchus keta,J,174,2952
20120801037,03,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Saffron Cod,Eleginus gracilis,A0,28,20
20120801037,03,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,1
20120801037,03,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Arctic Sand Lance,Ammodytes hexapterus,U,33,80
20120801038,03,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,Aequorea sp.,Aequorea sp.,U,1,8
20120801038,03,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,Chrysaora melanaster,Chrysaora melanaster,U,,61030
20120801038,03,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,Cyanea capillata,Cyanea capillata,U,37,4220
20120801038,03,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,Arctic Sand Lance,Ammodytes hexapterus,U,1,4
20120801038,03,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,slender eelblenny,Lumpenus fabricii,U,1,1
20120801039,03,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,Chrysaora melanaster,Chrysaora melanaster,U,,52450
20120801039,03,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,Cyanea capillata,Cyanea capillata,U,11,1400
20120801039,03,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,Capelin,Mallotus villosus,U,2,7
20120801039,03,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,Arctic Cod,Boreogadus saida,A0,3,3
20120801039,03,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,1
20120801039,03,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,slender eelblenny,Lumpenus fabricii,U,1,1
20120801041,03,2012,69.0317,-168.4997,Surface,Good,0.239,km2,52,,Chrysaora melanaster,Chrysaora melanaster,U,,15490
20120801041,03,2012,69.0317,-168.4997,Surface,Good,0.239,km2,52,,Cyanea capillata,Cyanea capillata,U,9,216
20120801041,03,2012,69.0317,-168.4997,Surface,Good,0.239,km2,52,,Capelin,Mallotus villosus,U,264,1122
20120801041,03,2012,69.0317,-168.4997,Surface,Good,0.239,km2,52,,Shorthorn sculpin,Myoxocephalus scorpius,U,2,1
20120801042,03,2012,69.5496,-168.5242,Surface,Good,0.232,km2,51.1,,Chrysaora melanaster,Chrysaora melanaster,U,,40580
20120801042,03,2012,69.5496,-168.5242,Surface,Good,0.232,km2,51.1,,Cyanea capillata,Cyanea capillata,U,14,1680
20120801042,03,2012,69.5496,-168.5242,Surface,Good,0.232,km2,51.1,,Capelin,Mallotus villosus,U,339,1676
20120801042,03,2012,69.5496,-168.5242,Surface,Good,0.232,km2,51.1,,Shorthorn sculpin,Myoxocephalus scorpius,U,2,1
20120801042,03,2012,69.5496,-168.5242,Surface,Good,0.232,km2,51.1,,Arctic Sand Lance,Ammodytes hexapterus,U,6,1
20120801043,03,2012,69.5492,-168.5207,Midwater,Good,0.158,km2,50.7,,Chrysaora melanaster,Chrysaora melanaster,U,,11960
20120801043,03,2012,69.5492,-168.5207,Midwater,Good,0.158,km2,50.7,,Capelin,Mallotus villosus,U,1,8
20120801043,03,2012,69.5492,-168.5207,Midwater,Good,0.158,km2,50.7,,Arctic Cod,Boreogadus saida,A0,181,116
20120801043,03,2012,69.5492,-168.5207,Midwater,Good,0.158,km2,50.7,,Shorthorn sculpin,Myoxocephalus scorpius,U,10,4
20120801043,03,2012,69.5492,-168.5207,Midwater,Good,0.158,km2,50.7,,Arctic Sand Lance,Ammodytes hexapterus,U,1,1
20120801043,03,2012,69.5492,-168.5207,Midwater,Good,0.158,km2,50.7,,slender eelblenny,Lumpenus fabricii,U,1,1
20120801045,03,2012,69.4798,-167.0294,Surface,Good,0.1675,km2,47,,Chrysaora melanaster,Chrysaora melanaster,U,,47510
20120801045,03,2012,69.4798,-167.0294,Surface,Good,0.1675,km2,47,,Cyanea capillata,Cyanea capillata,U,14,638
20120801045,03,2012,69.4798,-167.0294,Surface,Good,0.1675,km2,47,,Capelin,Mallotus villosus,U,100,466
20120801045,03,2012,69.4798,-167.0294,Surface,Good,0.1675,km2,47,,Bering Wolffish,Anarhichas orientalis,U,1,6
20120801045,03,2012,69.4798,-167.0294,Surface,Good,0.1675,km2,47,,Arctic Sand Lance,Ammodytes hexapterus,U,26,11
20120801047,03,2012,69.5348,-165.5747,Surface,Good,0.2589,km2,35.3,,Chrysaora melanaster,Chrysaora melanaster,U,,15790
20120801047,03,2012,69.5348,-165.5747,Surface,Good,0.2589,km2,35.3,,Cyanea capillata,Cyanea capillata,U,1,38
20120801047,03,2012,69.5348,-165.5747,Surface,Good,0.2589,km2,35.3,,Chum Salmon,Oncorhynchus keta,IM,1,5360
20120801047,03,2012,69.5348,-165.5747,Surface,Good,0.2589,km2,35.3,,Pacific Herring,Clupea pallasi,U,331,42080
20120801047,03,2012,69.5348,-165.5747,Surface,Good,0.2589,km2,35.3,,slender eelblenny,Lumpenus fabricii,U,6,8
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Chrysaora melanaster,Chrysaora melanaster,U,,25880
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Cyanea capillata,Cyanea capillata,U,21,860
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Capelin,Mallotus villosus,U,5714,21942
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Arctic Cod,Boreogadus saida,A0,1,1
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Shorthorn sculpin,Myoxocephalus scorpius,U,3,54
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Bering Wolffish,Anarhichas orientalis,U,2,16
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Bering Flounder,Hippoglossoides robustus,U,1,2
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Yellowfin Sole,Limanda aspera,U,2,1
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,Pacific Herring,Clupea pallasi,U,52,7130
20120801049,03,2012,69.5399,-164.1788,Surface,Good,0.2538,km2,23.4,,slender eelblenny,Lumpenus fabricii,U,4,1
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,Chrysaora melanaster,Chrysaora melanaster,U,,120420
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,Cyanea capillata,Cyanea capillata,U,5,360
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,Arctic Cod,Boreogadus saida,A0,27,4
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,Arctic Cod,Boreogadus saida,A1+,5,32
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,Saffron Cod,Eleginus gracilis,A0,1,1
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,1
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,Bering Wolffish,Anarhichas orientalis,U,1,14
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,Arctic Sand Lance,Ammodytes hexapterus,U,2,1
20120801050,03,2012,70.0396,-164.1083,Surface,Good,0.247,km2,30.4,,slender eelblenny,Lumpenus fabricii,U,11,2
20120801051,03,2012,70.0008,-164.13,Midwater,Good,0.0306,km2,31.9,,Chrysaora melanaster,Chrysaora melanaster,U,20,33480
20120801051,03,2012,70.0008,-164.13,Midwater,Good,0.0306,km2,31.9,,Cyanea capillata,Cyanea capillata,U,3,230
20120801051,03,2012,70.0008,-164.13,Midwater,Good,0.0306,km2,31.9,,Arctic Cod,Boreogadus saida,A0,2216,1862
20120801051,03,2012,70.0008,-164.13,Midwater,Good,0.0306,km2,31.9,,Arctic Cod,Boreogadus saida,A1+,1,10
20120801051,03,2012,70.0008,-164.13,Midwater,Good,0.0306,km2,31.9,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,8
20120801051,03,2012,70.0008,-164.13,Midwater,Good,0.0306,km2,31.9,,Bering Wolffish,Anarhichas orientalis,U,2,22
20120801051,03,2012,70.0008,-164.13,Midwater,Good,0.0306,km2,31.9,,slender eelblenny,Lumpenus fabricii,U,1,1
20120801053,03,2012,70.0304,-165.5424,Surface,Good,0.2447,km2,41.7,,Chrysaora melanaster,Chrysaora melanaster,U,,31480
20120801053,03,2012,70.0304,-165.5424,Surface,Good,0.2447,km2,41.7,,Cyanea capillata,Cyanea capillata,U,16,610
20120801053,03,2012,70.0304,-165.5424,Surface,Good,0.2447,km2,41.7,,Capelin,Mallotus villosus,U,231,1324
20120801053,03,2012,70.0304,-165.5424,Surface,Good,0.2447,km2,41.7,,Shorthorn sculpin,Myoxocephalus scorpius,U,2,2
20120801053,03,2012,70.0304,-165.5424,Surface,Good,0.2447,km2,41.7,,Arctic Sand Lance,Ammodytes hexapterus,U,2,4
20120801053,03,2012,70.0304,-165.5424,Surface,Good,0.2447,km2,41.7,,Greenland Halibut,Reinhardtius hippoglossoides,U,1,2
20120801053,03,2012,70.0304,-165.5424,Surface,Good,0.2447,km2,41.7,,slender eelblenny,Lumpenus fabricii,U,10,4
20120801055,03,2012,70.014,-166.548,Midwater,Good,0.1528,km2,45.9,,Chrysaora melanaster,Chrysaora melanaster,U,,48712
20120801055,03,2012,70.014,-166.548,Midwater,Good,0.1528,km2,45.9,,Cyanea capillata,Cyanea capillata,U,3,42
20120801055,03,2012,70.014,-166.548,Midwater,Good,0.1528,km2,45.9,,Capelin,Mallotus villosus,U,121,562
