StationID,EventCode,SampleYear,EQ_Latitude,EQ_Longitude,TowType,TrawlPerformance,Effort,Effort_Units,Bottom_DepthStart,Gear_Depth,CommonName,ScientificName,LHSCode,TotalCatchNum,TotalCatchWt,SurfaceTemperature,SurfaceSalinity,Surface_CHLA,BottomTemperature,BottomSalinity,Bottom_CHLA
20120801004,3,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Arctic Sand Lance,Ammodytes hexapterus,U,39,300,9.780433333,29.39868333,1.179621602,9.4261,29.5947,1.575662869
20120801004,3,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Pacific Herring,Clupea pallasi,U,10,1440,9.780433333,29.39868333,1.179621602,9.4261,29.5947,1.575662869
20120801004,3,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,slender eelblenny,Lumpenus fabricii,U,1,4,9.780433333,29.39868333,1.179621602,9.4261,29.5947,1.575662869
20120801004,3,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Whitecross jellyfish,Staurophora mertensii,U,,1356,9.780433333,29.39868333,1.179621602,9.4261,29.5947,1.575662869
20120801004,3,2012,66.5703,-165.8397,Surface,Good,0.2405,km2,19,,Pollock,Gadus chalcogrammus,A1+,3,20,9.780433333,29.39868333,1.179621602,9.4261,29.5947,1.575662869
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Chrysaora melanaster,Chrysaora melanaster,U,32,44920,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Cyanea capillata,Cyanea capillata,U,2,20,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Chum Salmon,Oncorhynchus keta,IM,1,2770,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Capelin,Mallotus villosus,U,60,190,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Rainbow Smelt,Osmerus mordax dentex,U,10,270,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Arctic Cod,Boreogadus saida,A1+,10,90,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Saffron Cod,Eleginus gracilis,A0,1,2,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Pacific Herring,Clupea pallasi,U,19,1620,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,slender eelblenny,Lumpenus fabricii,U,1,14,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801006,3,2012,66.4781,-167.2878,Surface,Good,0.1751,km2,28.1,,Whitecross jellyfish,Staurophora mertensii,U,,130,10.17476667,26.64186667,0.562287865,7.9411,30.3297,0.456900897
20120801007,3,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Chrysaora melanaster,Chrysaora melanaster,U,22,35060,,,,,,
20120801007,3,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Aurelia sp.,Aurelia sp.,U,1,80,,,,,,
20120801007,3,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Rainbow Smelt,Osmerus mordax dentex,U,3,140,,,,,,
20120801007,3,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Arctic Cod,Boreogadus saida,A1+,19,190,,,,,,
20120801007,3,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Wattled Eelpout,Lycodes palearis,U,1,170,,,,,,
20120801007,3,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Arctic Sand Lance,Ammodytes hexapterus,U,18,120,,,,,,
20120801007,3,2012,66.5,-167.4197,Midwater,Good,0.1342,km2,28.2,,Pacific Herring,Clupea pallasi,U,7805,909500,,,,,,
20120801009,3,2012,66.4836,-168.5331,Surface,Good,0.209,km2,52.3,,Chrysaora melanaster,Chrysaora melanaster,U,,111380,5.325274167,31.812775,0.186779581,1.415,32.4863,1.571932655
20120801012,3,2012,67.0019,-167.6156,Midwater,Good,0.0351,km2,35.8,,Chrysaora melanaster,Chrysaora melanaster,U,,166572,,,,,,
20120801012,3,2012,67.0019,-167.6156,Midwater,Good,0.0351,km2,35.8,,Pacific Herring,Clupea pallasi,U,21745,3833430,,,,,,
20120801013,3,2012,66.9767,-167.146,Surface,Good,0.214,km2,39,,Chrysaora melanaster,Chrysaora melanaster,U,196,214360,8.266933333,30.37304,1.733810532,5.7627,31.5568,0.063615284
20120801013,3,2012,66.9767,-167.146,Surface,Good,0.214,km2,39,,Greenland Halibut,Reinhardtius hippoglossoides,U,1,1,8.266933333,30.37304,1.733810532,5.7627,31.5568,0.063615284
20120801015,3,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Chrysaora melanaster,Chrysaora melanaster,U,,28200,9.9045,28.47881667,1.777867393,8.968847,29.45859,1.364498437
20120801015,3,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Cyanea capillata,Cyanea capillata,U,66,1210,9.9045,28.47881667,1.777867393,8.968847,29.45859,1.364498437
20120801015,3,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Chum Salmon,Oncorhynchus keta,IM,5,17920,9.9045,28.47881667,1.777867393,8.968847,29.45859,1.364498437
20120801015,3,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Saffron Cod,Eleginus gracilis,A0,6,6,9.9045,28.47881667,1.777867393,8.968847,29.45859,1.364498437
20120801015,3,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Longhead Dab,Limanda proboscidea,U,1,1,9.9045,28.47881667,1.777867393,8.968847,29.45859,1.364498437
20120801015,3,2012,67.0007,-165.9624,Surface,Good,0.195,km2,25.2,,Whitecross jellyfish,Staurophora mertensii,U,,90,9.9045,28.47881667,1.777867393,8.968847,29.45859,1.364498437
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Chrysaora melanaster,Chrysaora melanaster,U,32,19910,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Cyanea capillata,Cyanea capillata,U,45,1270,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Chum Salmon,Oncorhynchus keta,IM,2,8950,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Capelin,Mallotus villosus,U,4135,7774,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,1,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Alligatorfish,Aspidophoroides monopterygius,U,1,1,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Bering Wolffish,Anarhichas orientalis,U,9,82,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Pacific Herring,Clupea pallasi,U,41,3470,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801017,3,2012,67.0363,-164.6551,Surface,Good,0.2535,km2,28,,Whitecross jellyfish,Staurophora mertensii,U,,50,9.138119333,30.21802,1.359007965,6.9969,31.3415,1.482508317
20120801018,3,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Chrysaora melanaster,Chrysaora melanaster,U,,13490,9.384296167,30.08435333,0.890210707,7.4904,30.8042,1.007359613
20120801018,3,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Cyanea capillata,Cyanea capillata,U,22,580,9.384296167,30.08435333,0.890210707,7.4904,30.8042,1.007359613
20120801018,3,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Chum Salmon,Oncorhynchus keta,IM,9,27230,9.384296167,30.08435333,0.890210707,7.4904,30.8042,1.007359613
20120801018,3,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Capelin,Mallotus villosus,U,230,10920,9.384296167,30.08435333,0.890210707,7.4904,30.8042,1.007359613
20120801018,3,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Saffron Cod,Eleginus gracilis,A0,14,14,9.384296167,30.08435333,0.890210707,7.4904,30.8042,1.007359613
20120801018,3,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,U,1,2,9.384296167,30.08435333,0.890210707,7.4904,30.8042,1.007359613
20120801018,3,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Bering Wolffish,Anarhichas orientalis,U,5,34,9.384296167,30.08435333,0.890210707,7.4904,30.8042,1.007359613
20120801018,3,2012,67.4887,-164.5944,Surface,Good,0.2056,km2,29.6,,Whitecross jellyfish,Staurophora mertensii,U,,70,9.384296167,30.08435333,0.890210707,7.4904,30.8042,1.007359613
20120801020,3,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,Chrysaora melanaster,Chrysaora melanaster,U,115,164770,9.877266667,29.00366667,0.596027825,4.2339,32.0714,0.233088013
20120801020,3,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,Cyanea capillata,Cyanea capillata,U,2,230,9.877266667,29.00366667,0.596027825,4.2339,32.0714,0.233088013
20120801020,3,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,Capelin,Mallotus villosus,U,1,1,9.877266667,29.00366667,0.596027825,4.2339,32.0714,0.233088013
20120801020,3,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,Saffron Cod,Eleginus gracilis,A0,1,1,9.877266667,29.00366667,0.596027825,4.2339,32.0714,0.233088013
20120801020,3,2012,67.5244,-165.8647,Surface,Good,0.2237,km2,40.9,,slender eelblenny,Lumpenus fabricii,U,5,1,9.877266667,29.00366667,0.596027825,4.2339,32.0714,0.233088013
20120801021,3,2012,67.5006,-166.1112,Midwater,Good,0.1746,km2,41.6,,Chrysaora melanaster,Chrysaora melanaster,U,107,187740,,,,,,
20120801021,3,2012,67.5006,-166.1112,Midwater,Good,0.1746,km2,41.6,,Cyanea capillata,Cyanea capillata,U,14,650,,,,,,
20120801023,3,2012,67.5282,-167.2133,Surface,Good,0.222,km2,46.8,,Chrysaora melanaster,Chrysaora melanaster,U,22,44260,5.55045,31.85961667,2.868955204,2.1758,32.3707,0.059683436
20120801023,3,2012,67.5282,-167.2133,Surface,Good,0.222,km2,46.8,,Cyanea capillata,Cyanea capillata,U,,150,5.55045,31.85961667,2.868955204,2.1758,32.3707,0.059683436
20120801023,3,2012,67.5282,-167.2133,Surface,Good,0.222,km2,46.8,,Capelin,Mallotus villosus,U,1,1,5.55045,31.85961667,2.868955204,2.1758,32.3707,0.059683436
20120801025,3,2012,67.5459,-168.4857,Surface,Good,0.2107,km2,48.9,,Ctenophoria unknown,Ctenophoria,U,1,4,6.658133333,29.12828333,0.279514064,1.0851,32.5635,0.168867829
20120801025,3,2012,67.5459,-168.4857,Surface,Good,0.2107,km2,48.9,,Capelin,Mallotus villosus,U,248,810,6.658133333,29.12828333,0.279514064,1.0851,32.5635,0.168867829
20120801025,3,2012,67.5459,-168.4857,Surface,Good,0.2107,km2,48.9,,Arctic Sand Lance,Ammodytes hexapterus,U,1,1,6.658133333,29.12828333,0.279514064,1.0851,32.5635,0.168867829
20120801025,3,2012,67.5459,-168.4857,Surface,Good,0.2107,km2,48.9,,slender eelblenny,Lumpenus fabricii,U,2,2,6.658133333,29.12828333,0.279514064,1.0851,32.5635,0.168867829
20120801028,3,2012,68.0379,-167.1934,Surface,Good,0.2285,km2,55.4,,Chrysaora melanaster,Chrysaora melanaster,U,109,189930,7.23185,31.06166667,0.603505058,3.1149,32.2547,0.726887791
20120801028,3,2012,68.0379,-167.1934,Surface,Good,0.2285,km2,55.4,,Cyanea capillata,Cyanea capillata,U,5,140,7.23185,31.06166667,0.603505058,3.1149,32.2547,0.726887791
20120801028,3,2012,68.0379,-167.1934,Surface,Good,0.2285,km2,55.4,,Thaliacea sp.,Thaliacea,U,1,2,7.23185,31.06166667,0.603505058,3.1149,32.2547,0.726887791
20120801030,3,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Chrysaora melanaster,Chrysaora melanaster,U,20,61560,9.386266667,30.41926667,0.947524952,8.585,30.6461,0.668817421
20120801030,3,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Cyanea capillata,Cyanea capillata,U,,300,9.386266667,30.41926667,0.947524952,8.585,30.6461,0.668817421
20120801030,3,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Capelin,Mallotus villosus,U,50,430,9.386266667,30.41926667,0.947524952,8.585,30.6461,0.668817421
20120801030,3,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Saffron Cod,Eleginus gracilis,A0,7,4,9.386266667,30.41926667,0.947524952,8.585,30.6461,0.668817421
20120801030,3,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Shorthorn sculpin,Myoxocephalus scorpius,U,2,1,9.386266667,30.41926667,0.947524952,8.585,30.6461,0.668817421
20120801030,3,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Bering Wolffish,Anarhichas orientalis,U,38,16,9.386266667,30.41926667,0.947524952,8.585,30.6461,0.668817421
20120801030,3,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,Longhead Dab,Limanda proboscidea,U,1,1,9.386266667,30.41926667,0.947524952,8.585,30.6461,0.668817421
20120801030,3,2012,68.0034,-165.9443,Surface,Good,0.2581,km2,29.3,,slender eelblenny,Lumpenus fabricii,U,1,1,9.386266667,30.41926667,0.947524952,8.585,30.6461,0.668817421
20120801031,3,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Chrysaora melanaster,Chrysaora melanaster,U,9,57280,,,,,,
20120801031,3,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Cyanea capillata,Cyanea capillata,U,44,1910,,,,,,
20120801031,3,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Capelin,Mallotus villosus,U,3,10,,,,,,
20120801031,3,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Saffron Cod,Eleginus gracilis,A0,16,20,,,,,,
20120801031,3,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Greenland Halibut,Reinhardtius hippoglossoides,U,1,1,,,,,,
20120801031,3,2012,67.9996,-166.0667,Midwater,Good,0.1887,km2,26.8,,Whitecross jellyfish,Staurophora mertensii,U,,70,,,,,,
20120801032,3,2012,68.5386,-168.5541,Surface,Good,0.233,km2,51.9,,Chrysaora melanaster,Chrysaora melanaster,U,7,18150,6.9206,31.55625,0.288503545,2.0416,32.3658,0.070067547
20120801033,3,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Chrysaora melanaster,Chrysaora melanaster,U,,33410,,,,,,
20120801033,3,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Cyanea capillata,Cyanea capillata,U,20,1910,,,,,,
20120801033,3,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Capelin,Mallotus villosus,U,6,6,,,,,,
20120801033,3,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Arctic Cod,Boreogadus saida,A0,53,38,,,,,,
20120801033,3,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Arctic Cod,Boreogadus saida,A1+,3,32,,,,,,
20120801033,3,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,1,,,,,,
20120801033,3,2012,68.5129,-168.1394,Midwater,Good,0.1274,km2,52.6,,slender eelblenny,Lumpenus fabricii,U,1,1,,,,,,
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Chrysaora melanaster,Chrysaora melanaster,U,,96060,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Cyanea capillata,Cyanea capillata,U,26,1490,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Chum Salmon,Oncorhynchus keta,IM,1,3000,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Dolly Varden,Salvelinus malma,U,1,190,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Capelin,Mallotus villosus,U,781,3190,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Saffron Cod,Eleginus gracilis,A0,9,8,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Shorthorn sculpin,Myoxocephalus scorpius,U,2,8,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Arctic Sand Lance,Ammodytes hexapterus,U,3,2,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Pacific Herring,Clupea pallasi,U,2,190,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801035,3,2012,68.5362,-167.1406,Surface,Good,0.2545,km2,36,,Whitecross jellyfish,Staurophora mertensii,U,,20,9.77905,29.35071667,0.954414087,9.0976,30.6012,0.604193971
20120801037,3,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Chrysaora melanaster,Chrysaora melanaster,U,,11270,10.01843833,27.09450333,1.68483046,8.9206,28.5671,1.123399536
20120801037,3,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Cyanea capillata,Cyanea capillata,U,30,1000,10.01843833,27.09450333,1.68483046,8.9206,28.5671,1.123399536
20120801037,3,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Pink Salmon,Oncorhynchus gorbuscha,J,17,150,10.01843833,27.09450333,1.68483046,8.9206,28.5671,1.123399536
20120801037,3,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Chum Salmon,Oncorhynchus keta,J,174,2952,10.01843833,27.09450333,1.68483046,8.9206,28.5671,1.123399536
20120801037,3,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Saffron Cod,Eleginus gracilis,A0,28,20,10.01843833,27.09450333,1.68483046,8.9206,28.5671,1.123399536
20120801037,3,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Shorthorn sculpin,Myoxocephalus scorpius,U,1,1,10.01843833,27.09450333,1.68483046,8.9206,28.5671,1.123399536
20120801037,3,2012,69.0344,-165.7303,Surface,Good,0.2514,km2,22,,Arctic Sand Lance,Ammodytes hexapterus,U,33,80,10.01843833,27.09450333,1.68483046,8.9206,28.5671,1.123399536
20120801038,3,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,Aequorea sp.,Aequorea sp.,U,1,8,8.0541,31.03576667,1.249521121,5.5559,31.71551,0.57445307
20120801038,3,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,Chrysaora melanaster,Chrysaora melanaster,U,,61030,8.0541,31.03576667,1.249521121,5.5559,31.71551,0.57445307
20120801038,3,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,Cyanea capillata,Cyanea capillata,U,37,4220,8.0541,31.03576667,1.249521121,5.5559,31.71551,0.57445307
20120801038,3,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,Arctic Sand Lance,Ammodytes hexapterus,U,1,4,8.0541,31.03576667,1.249521121,5.5559,31.71551,0.57445307
20120801038,3,2012,69.0387,-167.119,Surface,Good,0.2504,km2,47.7,,slender eelblenny,Lumpenus fabricii,U,1,1,8.0541,31.03576667,1.249521121,5.5559,31.71551,0.57445307
20120801039,3,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,Chrysaora melanaster,Chrysaora melanaster,U,,52450,,,,,,
20120801039,3,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,Cyanea capillata,Cyanea capillata,U,11,1400,,,,,,
20120801039,3,2012,68.9861,-167.458,Midwater,Good,0.201,km2,48.1,,Capelin,Mallotus villosus,U,2,7,,,,,,
